               state	                soln	                  pH	                  pe	          Synthetica	          Syntheticb	          k_Productd	         dk_Productd	
               react	                 367	  7.004430560866e+00	  1.129883144104e+01	  5.503803523250e-03	  5.503803523250e-03	  9.867727568001e-04	  5.528341239260e-05	
              i_soln	                 368	  7.004560530871e+00	  1.127731765226e+01	  5.784104514536e-03	  5.784104514536e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 368	  7.004576934985e+00	  1.127750515573e+01	  5.726584652142e-03	  5.726584652142e-03	  1.034903955201e-03	  5.751986239042e-05	
              i_soln	                 369	  7.004169373602e+00	  1.124711038523e+01	  5.186058197379e-03	  5.186058197379e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 369	  7.004184197178e+00	  1.124928096394e+01	  5.134482537490e-03	  5.134482537490e-03	  9.080535393121e-04	  5.157565988618e-05	
              i_soln	                 370	  7.004309937673e+00	  1.127978697766e+01	  5.398840907927e-03	  5.398840907927e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 370	  7.004325327646e+00	  1.128100714487e+01	  5.345150241719e-03	  5.345150241719e-03	  9.527863106694e-04	  5.369066620495e-05	
              i_soln	                 371	  7.003933065393e+00	  1.125226598405e+01	  4.833620141453e-03	  4.833620141453e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 371	  7.003946940717e+00	  1.125350082519e+01	  4.785547822632e-03	  4.785547822632e-03	  8.349281083512e-04	  4.807231881804e-05	
              i_soln	                 372	  7.004068391585e+00	  1.129051331601e+01	  5.034607749457e-03	  5.034607749457e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 372	  7.004082809245e+00	  1.129000231086e+01	  4.984537522969e-03	  4.984537522969e-03	  8.764699055724e-04	  5.007022648502e-05	
              i_soln	                 373	  7.003705840285e+00	  1.129368118827e+01	  4.501018643488e-03	  4.501018643488e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 373	  7.003718808827e+00	  1.129263469334e+01	  4.456252708472e-03	  4.456252708472e-03	  7.670688959539e-04	  4.476593501352e-05	
              i_soln	                 374	  7.003835920649e+00	  1.126004199077e+01	  4.690645371418e-03	  4.690645371418e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 374	  7.003849407620e+00	  1.126075542917e+01	  4.643994334811e-03	  4.643994334811e-03	  8.056106600478e-04	  4.665103660486e-05	
              i_soln	                 375	  7.003487703284e+00	  1.126485402849e+01	  4.187515960541e-03	  4.187515960541e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 375	  7.003499806196e+00	  1.126294260146e+01	  4.145866747726e-03	  4.145866747726e-03	  7.041590444932e-04	  4.164921281270e-05	
              i_soln	                 376	  7.003612536285e+00	  1.126034685626e+01	  4.366205524155e-03	  4.366205524155e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 376	  7.003625133910e+00	  1.125935429702e+01	  4.322779825235e-03	  4.322779825235e-03	  7.398881045089e-04	  4.342569891787e-05	
              i_soln	                 377	  7.003278656796e+00	  1.124701468891e+01	  3.892402492276e-03	  3.892402492276e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 377	  7.003289934892e+00	  1.124652120379e+01	  3.853687359933e-03	  3.853687359933e-03	  6.459067788642e-04	  3.871513234056e-05	
              i_soln	                 378	  7.003398241083e+00	  1.127007329927e+01	  4.060560820778e-03	  4.060560820778e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 378	  7.003409990372e+00	  1.126810058606e+01	  4.020173801788e-03	  4.020173801788e-03	  6.789798392794e-04	  4.038701898757e-05	
              i_soln	                 379	  7.003078716319e+00	  1.120984864326e+01	  3.615014708364e-03	  3.615014708364e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 379	  7.003089210094e+00	  1.120985353154e+01	  3.579057580255e-03	  3.579057580255e-03	  5.920212085053e-04	  3.595712810736e-05	
              i_soln	                 380	  7.003193040910e+00	  1.130445955658e+01	  3.773018771264e-03	  3.773018771264e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 380	  7.003203982538e+00	  1.130273813878e+01	  3.735490625798e-03	  3.735490625798e-03	  6.226026906079e-04	  3.752814546432e-05	
              i_soln	                 381	  7.002887935376e+00	  1.127797891826e+01	  3.354763390351e-03	  3.354763390351e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 381	  7.002897685121e+00	  1.127714691215e+01	  3.321394020147e-03	  3.321394020147e-03	  5.422557528251e-04	  3.336937020202e-05	
              i_soln	                 382	  7.002996964035e+00	  1.128016066651e+01	  3.502943516819e-03	  3.502943516819e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 382	  7.003007138394e+00	  1.128123090478e+01	  3.468100730266e-03	  3.468100730266e-03	  5.704954548644e-04	  3.484278655131e-05	
              i_soln	                 383	  7.002706445494e+00	  1.129163468689e+01	  3.111179053913e-03	  3.111179053913e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 383	  7.002715491554e+00	  1.129119835063e+01	  3.080231837535e-03	  3.080231837535e-03	  4.963946561280e-04	  3.094721637717e-05	
              i_soln	                 384	  7.002810091649e+00	  1.125589278166e+01	  3.249790418892e-03	  3.249790418892e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 384	  7.002819539018e+00	  1.125813279984e+01	  3.217464864559e-03	  3.217464864559e-03	  5.224035746558e-04	  3.232555433161e-05	
              i_soln	                 385	  7.002534520683e+00	  1.128081400830e+01	  2.883985895494e-03	  2.883985895494e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 385	  7.002542903945e+00	  1.128304310232e+01	  2.855297947620e-03	  2.855297947620e-03	  4.542441797396e-04	  2.868794787310e-05	
              i_soln	                 386	  7.002632606947e+00	  1.126145273695e+01	  3.013162027281e-03	  3.013162027281e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 386	  7.002641367834e+00	  1.126033533716e+01	  2.983189505525e-03	  2.983189505525e-03	  4.781277532123e-04	  2.997252175430e-05	
              i_soln	                 387	  7.002372681751e+00	  1.123527597069e+01	  2.673222983989e-03	  2.673222983989e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 387	  7.002380444507e+00	  1.123332552146e+01	  2.646631008777e-03	  2.646631008777e-03	  4.156920552425e-04	  2.659197521097e-05	
              i_soln	                 388	  7.002464874408e+00	  1.125647097072e+01	  2.792899503368e-03	  2.792899503368e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 388	  7.002472990176e+00	  1.125553599972e+01	  2.765117371062e-03	  2.765117371062e-03	  4.375110207347e-04	  2.778213230538e-05	
              i_soln	                 389	  7.002221865342e+00	  1.129337647722e+01	  2.479443551416e-03	  2.479443551416e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 389	  7.002229052777e+00	  1.129093105887e+01	  2.454778730529e-03	  2.454778730529e-03	  3.807127927771e-04	  2.466482088583e-05	
              i_soln	                 390	  7.002307568154e+00	  1.126630147087e+01	  2.589232714801e-03	  2.589232714801e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 390	  7.002315082117e+00	  1.126763540132e+01	  2.563476021483e-03	  2.563476021483e-03	  4.004761448794e-04	  2.575669331629e-05	
              i_soln	                 391	  7.002083697987e+00	  1.127486595130e+01	  2.304043170947e-03	  2.304043170947e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 391	  7.002090360702e+00	  1.127448149997e+01	  2.281122786761e-03	  2.281122786761e-03	  3.494290502059e-04	  2.292038418494e-05	
              i_soln	                 392	  7.002161880030e+00	  1.127497883545e+01	  2.403027243450e-03	  2.403027243450e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 392	  7.002168839328e+00	  1.127845827049e+01	  2.379122410117e-03	  2.379122410117e-03	  3.670396059981e-04	  2.390483333193e-05	
              i_soln	                 393	  7.001960940344e+00	  1.127685224259e+01	  2.149800323101e-03	  2.149800323101e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 393	  7.001967138552e+00	  1.127440452688e+01	  2.128414004369e-03	  2.128414004369e-03	  3.222099971608e-04	  2.138631873178e-05	
              i_soln	                 394	  7.002029856934e+00	  1.129161269989e+01	  2.236191222138e-03	  2.236191222138e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 394	  7.002036315668e+00	  1.129339062481e+01	  2.213945672746e-03	  2.213945672746e-03	  3.374199887665e-04	  2.224554939061e-05	
              i_soln	                 395	  7.001858206838e+00	  1.129494884748e+01	  2.021766472831e-03	  2.021766472831e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 395	  7.001864017314e+00	  1.129559768456e+01	  2.001653586204e-03	  2.001653586204e-03	  2.997989716421e-04	  2.011288662591e-05	
              i_soln	                 396	  7.001914947484e+00	  1.125298046142e+01	  2.092345384687e-03	  2.092345384687e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 396	  7.001920971941e+00	  1.125189094706e+01	  2.071530512115e-03	  2.071530512115e-03	  3.121258414787e-04	  2.081487257192e-05	
              i_soln	                 397	  7.001783130470e+00	  1.126243545132e+01	  1.928730566565e-03	  1.928730566565e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 397	  7.001788658008e+00	  1.126359829660e+01	  1.909543040711e-03	  1.909543040711e-03	  2.836042680848e-04	  1.918752585325e-05	
              i_soln	                 398	  7.001822887266e+00	  1.132206313218e+01	  1.977926014445e-03	  1.977926014445e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 398	  7.001828564543e+00	  1.132043680380e+01	  1.958249174981e-03	  1.958249174981e-03	  2.921547819308e-04	  1.967683946390e-05	
              i_soln	                 399	  7.001748246602e+00	  1.128741335539e+01	  1.885626415280e-03	  1.885626415280e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 399	  7.001753642721e+00	  1.128958942702e+01	  1.866867620975e-03	  1.866867620975e-03	  2.761303210767e-04	  1.875879430371e-05	
              i_soln	                 400	  7.001763131137e+00	  1.127514006055e+01	  1.903998963507e-03	  1.903998963507e-03	  0.000000000000e+00	  0.000000000000e+00	
               react	                 400	  7.001768583299e+00	  1.127123558461e+01	  1.885057427862e-03	  1.885057427862e-03	  2.793153660262e-04	  1.894153564343e-05	
